ontologyFile,module,className,chineseName,propertyName,propertyType,physicalDescription,matchingSwaggerSchemas,reason
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,assignee,Navigation,物理字段 AssigneeId → Employee,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,isRequired,Boolean,物理字段 IsRequired,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,autoStart,Boolean,物理字段 AutoStart,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,completeBy,DateTime,物理字段 CompleteBy,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,completionComments,String,物理字段 CompletionComments,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,designated,Boolean,物理字段 Designated,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,lastDesignatedOn,DateTime,物理字段 LastDesignatedOn,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,assigneeOption,Integer,物理字段 AssigneeOption,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,lastDesignatedOnGmt,DateTime,物理字段 LastDesignatedOnGMT,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,completeByGmt,DateTime,物理字段 CompleteByGMT,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,defaultAssigneeInfo,Boolean,物理字段 DefaultAssigneeInfo,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,lastStage,Integer,物理字段 LastStage,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,lastCompletedBy,Navigation,物理字段 LastCompletedById → Employee,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,documentSet,Navigation,物理字段 DocumentSetId → DocumentSet,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,lastApprovalRouted,Navigation,物理字段 LastApprovalRoutedId → ApprovalSheet,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,autoCompleteFailure,Boolean,物理字段 AutoCompleteFailure,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,outstandingDetailStatus,Integer,物理字段 OutstandingDetailStatus,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,sequence,Integer,物理字段 Sequence,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,dataPointCollection,Navigation,物理字段 DataPointCollectionId → DataPointCollection,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ActivityPlan,活动计划,checklist,Navigation,物理字段 ChecklistId → Checklist,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,firstRoutedOn,DateTime,物理字段 FirstRoutedOn,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,lastCompletedOn,DateTime,物理字段 LastCompletedOn,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,lastCompletedOnGmt,DateTime,物理字段 LastCompletedOnGMT,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,firstRoutedOnGmt,DateTime,物理字段 FirstRoutedOnGMT,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,autoComplete,Boolean,物理字段 AutoComplete,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,reassignmentComments,String,物理字段 ReassignmentComments,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,assigneeRole,Navigation,物理字段 AssigneeRoleId → RoleDef,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,allowReassignment,Integer,物理字段 AllowReassignment,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,notes,String,物理字段 Notes,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,assignee,Navigation,物理字段 AssigneeId → Employee,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,isRequired,Boolean,物理字段 IsRequired,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,autoStart,Boolean,物理字段 AutoStart,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,completeBy,DateTime,物理字段 CompleteBy,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,attachments,Navigation,物理字段 AttachmentsId → DocAttachments,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,completeWithinQty,Integer,物理字段 CompleteWithinQty,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,stage,Integer,物理字段 Stage,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,completeWithinUom,Float,物理字段 CompleteWithinUOM,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,name,String,物理字段 PhaseName,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,parent,Integer,物理字段 ParentId,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,designated,Boolean,物理字段 Designated,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,lastDesignatedOn,DateTime,物理字段 LastDesignatedOn,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,lastDesignatedOnGmt,DateTime,物理字段 LastDesignatedOnGMT,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,completionComments,String,物理字段 CompletionComments,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,assigneeOption,Integer,物理字段 AssigneeOption,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,lastStage,Integer,物理字段 LastStage,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,completeByGmt,DateTime,物理字段 CompleteByGMT,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,defaultAssigneeInfo,Boolean,物理字段 DefaultAssigneeInfo,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,lastCompletedBy,Navigation,物理字段 LastCompletedById → Employee,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,documentSet,Navigation,物理字段 DocumentSetId → DocumentSet,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,lastApprovalRouted,Navigation,物理字段 LastApprovalRoutedId → ApprovalSheet,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,autoCompleteFailure,Boolean,物理字段 AutoCompleteFailure,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,outstandingDetailStatus,Integer,物理字段 OutstandingDetailStatus,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,sequence,Integer,物理字段 Sequence,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,dataPointCollection,Navigation,物理字段 DataPointCollectionId → DataPointCollection,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,Phase,阶段,checklist,Navigation,物理字段 ChecklistId → Checklist,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ApprovalDecision,审批决定,approvalDecisionList,Navigation,物理字段 ApprovalDecisionListId → ApprovalDecisionList,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ApprovalDecision,审批决定,name,String,物理字段 ApprovalDecisionName,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ApprovalDecision,审批决定,decisionType,Integer,物理字段 DecisionType,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ApprovalDecision,审批决定,includeComments,Boolean,物理字段 IncludeComments,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ApprovalDecision,审批决定,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ApprovalDecisionList,审批决定列表,setupAccess,Navigation,物理字段 SetupAccessId → A_SetupAccess,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ApprovalDecisionList,审批决定列表,changeHistory,Navigation,物理字段 ChangeHistoryId → ChangeStatus,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ApprovalDecisionList,审批决定列表,description,String,物理字段 Description,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ApprovalDecisionList,审批决定列表,iconId,Integer,物理字段 IconId,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ApprovalDecisionList,审批决定列表,isFrozen,Boolean,物理字段 IsFrozen,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ApprovalDecisionList,审批决定列表,name,String,物理字段 ApprovalDecisionListName,,no_matching_swagger_schema
semiconductor_action_approval_esign_ontology.json,semiconductor_action_approval_esign,ApprovalDecisionList,审批决定列表,notes,String,物理字段 Notes,,no_matching_swagger_schema
